#DataThief /Users/bettyhu/Desktop/Screen Shot 2017-07-09 at 9.37.16 PM.png Sunday 9-Jul-2017 9:40:07 PM
0.9909, 4.0181e-6
0.9973, 4.018e-6
1.0039, 4.018e-6
1.0104, 4.0755e-6
1.017, 4.1339e-6
1.0235, 4.193e-6
1.03, 4.253e-6
1.0365, 4.3139e-6
1.043, 4.3757e-6
1.0496, 4.4383e-6
1.0561, 4.5018e-6
1.0626, 4.5662e-6
1.0691, 4.6316e-6
1.0756, 4.6979e-6
1.0822, 4.7651e-6
1.0822, 4.8334e-6
1.0822, 4.9026e-6
1.0822, 4.9728e-6
1.0887, 5.044e-6
1.0952, 5.1162e-6
1.1017, 5.1894e-6
1.1083, 5.2637e-6
1.1148, 5.339e-6
1.1213, 5.4154e-6
1.1278, 5.4929e-6
1.1343, 5.5715e-6
1.1409, 5.6513e-6
1.1474, 5.7322e-6
1.1474, 5.8143e-6
1.1539, 5.8975e-6
1.1604, 5.9819e-6
1.1669, 6.0675e-6
1.1735, 6.1543e-6
1.18, 6.1543e-6
1.1865, 6.1542e-6
1.1865, 6.2424e-6
1.193, 6.2423e-6
1.1995, 6.3317e-6
1.2061, 6.4223e-6
1.2126, 6.5142e-6
1.2191, 6.6075e-6
1.2256, 6.702e-6
1.2256, 6.798e-6
1.2256, 6.8953e-6
1.2321, 6.8953e-6
1.2387, 6.994e-6
1.2452, 7.0941e-6
1.2517, 7.1956e-6
1.2582, 7.2986e-6
1.2582, 7.4031e-6
1.2582, 7.5091e-6
1.2648, 7.6166e-6
1.2648, 7.7257e-6
1.2713, 7.8363e-6
1.2778, 7.9484e-6
1.2843, 8.0622e-6
1.2908, 8.1776e-6
1.2974, 8.2946e-6
1.3039, 8.4134e-6
1.3104, 8.5338e-6
1.3169, 8.6559e-6
1.3234, 8.7798e-6
1.3234, 8.9055e-6
1.33, 9.033e-6
1.3365, 9.1623e-6
1.343, 9.2934e-6
1.3495, 9.4264e-6
1.3559, 9.5613e-6
1.3626, 9.5613e-6
1.3691, 9.5612e-6
1.3691, 9.6981e-6
1.3756, 9.698e-6
1.3756, 9.8369e-6
1.3756, 9.9778e-6
1.3756, 1.0121e-5
1.382, 1.0266e-5
1.3887, 1.0412e-5
1.3952, 1.0562e-5
1.4017, 1.0713e-5
1.4082, 1.0866e-5
1.4147, 1.1022e-5
1.4213, 1.1179e-5
1.4278, 1.1339e-5
1.4343, 1.1502e-5
1.4408, 1.1666e-5
1.4408, 1.1833e-5
1.4473, 1.2003e-5
1.4539, 1.2174e-5
1.4604, 1.2349e-5
1.4668, 1.2525e-5
1.4734, 1.2525e-5
1.4799, 1.2525e-5
1.4799, 1.2705e-5
1.4865, 1.2704e-5
1.4929, 1.2886e-5
1.4995, 1.3071e-5
1.506, 1.3258e-5
1.5125, 1.3448e-5
1.5191, 1.364e-5
1.5191, 1.3835e-5
1.5191, 1.4034e-5
1.5255, 1.4033e-5
1.5321, 1.4234e-5
1.5386, 1.4438e-5
1.5452, 1.4645e-5
1.5516, 1.4854e-5
1.5516, 1.5067e-5
1.5516, 1.5283e-5
1.5582, 1.5501e-5
1.5647, 1.5723e-5
1.5712, 1.5948e-5
1.5777, 1.6177e-5
1.5843, 1.6408e-5
1.5843, 1.6643e-5
1.5908, 1.6881e-5
1.5973, 1.7123e-5
1.6038, 1.7368e-5
1.6104, 1.7617e-5
1.6169, 1.7869e-5
1.6234, 1.8125e-5
1.6299, 1.8384e-5
1.6364, 1.8647e-5
1.643, 1.8914e-5
1.6495, 1.8914e-5
1.656, 1.8914e-5
1.656, 1.9185e-5
1.6625, 1.9184e-5
1.669, 1.9459e-5
1.6756, 1.9737e-5
1.6821, 2.002e-5
1.6886, 2.0306e-5
1.6951, 2.0597e-5
1.7017, 2.0892e-5
1.7082, 2.1191e-5
1.7147, 2.1494e-5
1.7212, 2.1802e-5
1.7277, 2.2114e-5
1.7343, 2.243e-5
1.7408, 2.2751e-5
1.7408, 2.3077e-5
1.7408, 2.3408e-5
1.7408, 2.3743e-5
1.7473, 2.4083e-5
1.7538, 2.4428e-5
1.7603, 2.4777e-5
1.7669, 2.5132e-5
1.7734, 2.5491e-5
1.7799, 2.5856e-5
1.7864, 2.6226e-5
1.7929, 2.6602e-5
1.7995, 2.6983e-5
1.806, 2.6982e-5
1.8125, 2.7368e-5
1.819, 2.776e-5
