#DataThief /Users/bettyhu/Desktop/Screen Shot 2017-07-09 at 9.14.51 PM.png Sunday 9-Jul-2017 9:34:38 PM
0.9941, 6.1236e-7
1.0049, 6.1237e-7
1.0156, 6.1237e-7
1.0264, 6.2095e-7
1.0371, 6.2096e-7
1.0479, 6.2966e-7
1.0586, 6.3849e-7
1.0694, 6.3849e-7
1.0801, 6.4744e-7
1.0909, 6.4745e-7
1.1017, 6.5652e-7
1.1124, 6.6573e-7
1.1232, 6.6573e-7
1.1339, 6.7507e-7
1.1447, 6.8453e-7
1.1554, 6.8453e-7
1.1662, 6.9413e-7
1.1769, 6.9413e-7
1.1877, 7.0386e-7
1.1985, 7.1373e-7
1.2092, 7.1374e-7
1.22, 7.2374e-7
1.2307, 7.3389e-7
1.2415, 7.3389e-7
1.2522, 7.4418e-7
1.263, 7.4418e-7
1.2738, 7.5462e-7
1.2845, 7.6519e-7
1.2953, 7.652e-7
1.306, 7.7593e-7
1.3168, 7.7593e-7
1.3275, 7.8681e-7
1.3383, 7.9784e-7
1.349, 7.9784e-7
1.3598, 8.0903e-7
1.3706, 8.0903e-7
1.3813, 8.2038e-7
1.3921, 8.3187e-7
1.4028, 8.3188e-7
1.4136, 8.4354e-7
1.4243, 8.5537e-7
1.4351, 8.5537e-7
1.4458, 8.6736e-7
1.4566, 8.7952e-7
1.4674, 8.7953e-7
1.4781, 8.9186e-7
1.4889, 9.0436e-7
1.4996, 9.0437e-7
1.5104, 9.1704e-7
1.5211, 9.299e-7
1.5319, 9.2991e-7
1.5426, 9.4294e-7
1.5534, 9.4295e-7
1.5642, 9.5617e-7
1.5749, 9.5617e-7
1.5857, 9.6958e-7
1.5964, 9.8317e-7
1.6072, 9.8317e-7
1.6179, 9.9696e-7
1.6287, 9.9696e-7
1.6395, 1.0109e-6
1.6502, 1.0251e-6
1.661, 1.0251e-6
1.6717, 1.0395e-6
1.6825, 1.0395e-6
1.6932, 1.0541e-6
1.704, 1.0688e-6
1.7147, 1.0689e-6
1.7255, 1.0838e-6
1.7363, 1.0838e-6
1.7469, 1.099e-6
1.7578, 1.1144e-6
1.7685, 1.1144e-6
1.7793, 1.1301e-6
1.79, 1.1301e-6
1.8008, 1.1459e-6
1.8115, 1.1459e-6
1.8223, 1.162e-6
1.8331, 1.162e-6
1.8437, 1.1783e-6
1.8546, 1.1783e-6
1.8653, 1.1948e-6
1.8761, 1.2116e-6
1.8868, 1.2116e-6
1.8976, 1.2286e-6
1.9083, 1.2286e-6
1.9191, 1.2458e-6
1.9299, 1.2458e-6
1.9405, 1.2633e-6
1.9514, 1.2633e-6
