#DataThief /Users/bettyhu/Desktop/Screen Shot 2017-07-07 at 12.30.07 PM.png Sunday 9-Jul-2017 7:53:24 PM
1.998, 2.8949e-6
2.0049, 2.8948e-6
2.0119, 2.8948e-6
2.0189, 2.8948e-6
2.0258, 2.9258e-6
2.0328, 2.9258e-6
2.0397, 2.9571e-6
2.0467, 2.9571e-6
2.0536, 2.9888e-6
2.0606, 2.9887e-6
2.0675, 3.0207e-6
2.0745, 3.0207e-6
2.0815, 3.0531e-6
2.0884, 3.053e-6
2.0954, 3.053e-6
2.1023, 3.0857e-6
2.1093, 3.0857e-6
2.1162, 3.1187e-6
2.1232, 3.1187e-6
2.1301, 3.1521e-6
2.1371, 3.1521e-6
2.1441, 3.1858e-6
2.151, 3.1858e-6
2.158, 3.1858e-6
2.1649, 3.2199e-6
2.1719, 3.2199e-6
2.1788, 3.2544e-6
2.1858, 3.2543e-6
2.1927, 3.2892e-6
2.1997, 3.2892e-6
2.2067, 3.2891e-6
2.2136, 3.3244e-6
2.2206, 3.3243e-6
2.2275, 3.3599e-6
2.2345, 3.3599e-6
2.2414, 3.3959e-6
2.2484, 3.3959e-6
2.2553, 3.3958e-6
2.2623, 3.4322e-6
2.2692, 3.4322e-6
2.2762, 3.4689e-6
2.2832, 3.4689e-6
2.2901, 3.506e-6
2.2971, 3.506e-6
2.304, 3.506e-6
2.311, 3.5435e-6
2.3179, 3.5435e-6
2.3249, 3.5815e-6
2.3319, 3.5814e-6
2.3388, 3.5814e-6
2.3458, 3.6198e-6
2.3527, 3.6197e-6
2.3597, 3.6197e-6
2.3666, 3.6585e-6
2.3736, 3.6584e-6
2.3805, 3.6976e-6
2.3875, 3.6976e-6
2.3945, 3.6976e-6
2.4014, 3.7372e-6
2.4083, 3.7371e-6
2.4153, 3.7371e-6
2.4223, 3.7771e-6
2.4292, 3.7771e-6
2.4362, 3.7771e-6
2.4431, 3.8175e-6
2.4501, 3.8175e-6
2.4571, 3.8584e-6
2.464, 3.8583e-6
2.471, 3.8583e-6
2.4779, 3.8996e-6
2.4849, 3.8996e-6
2.4918, 3.9414e-6
2.4988, 3.9413e-6
2.5057, 3.9413e-6
2.5127, 3.9835e-6
2.5197, 3.9835e-6
2.5266, 3.9835e-6
2.5335, 4.0261e-6
2.5405, 4.0261e-6
2.5474, 4.0261e-6
2.5544, 4.026e-6
2.5614, 4.0691e-6
2.5683, 4.0691e-6
2.5753, 4.0691e-6
2.5823, 4.1127e-6
2.5892, 4.1126e-6
